Date,Cases,Cases Moving Average,Cases Cumulative,Rate of Cases,Rate of Daily Cases,Deaths,Deaths Moving Average,Deaths Cumulative,Face_Masks_Required_in_Public_Color,Rate of Infection,Rate of Daily Infection
2021-07-17,0.0,20.0,155134.0,0.0,0.0,0.0,1.0,3774.0,red,0.0013841893737165968,0.0
2021-07-18,0.0,20.0,155134.0,0.0,0.0,0.0,1.0,3774.0,red,0.0013841893737165968,0.0
2021-07-19,474.0,68.0,155608.0,0.0029928974801673777,0.029554862616652855,0.0,1.0,3774.0,red,0.004707788274145588,0.032816053558014834
2021-07-20,0.0,68.0,155608.0,0.0,-0.029554862616652855,2.0,0.0,3776.0,red,0.004707794792763565,0.0
2021-07-21,0.0,68.0,155608.0,0.0,0.0,0.0,0.0,3776.0,red,0.004707794792763565,0.0
2021-07-22,251.0,104.0,155859.0,0.0022446731101255332,0.015650359740041912,2.0,1.0,3778.0,red,0.0072014181254154664,0.017380345668070018
2021-07-23,0.0,104.0,155859.0,0.0,-0.015650359740041912,1.0,1.0,3779.0,red,0.007201423111998055,0.0
2021-07-24,0.0,104.0,155859.0,0.0,0.0,0.0,1.0,3779.0,red,0.007201423111998055,0.0
2021-07-25,0.0,104.0,155859.0,0.0,0.0,0.0,1.0,3779.0,red,0.007201423111998055,0.0
2021-07-26,381.0,90.0,156240.0,-0.0008729284317154852,0.023756123748828562,1.0,1.0,3780.0,red,0.0062336496564220105,0.026389116878853175
2021-07-27,0.0,90.0,156240.0,0.0,-0.023756123748828562,0.0,1.0,3780.0,red,0.0062336496564220105,0.0
2021-07-28,0.0,90.0,156240.0,0.0,0.0,3.0,1.0,3783.0,red,0.0062336626092449375,0.0
2021-07-29,448.0,118.0,156688.0,0.0017458568634309704,0.027933709814895527,1.0,1.0,3784.0,red,0.008175566833526752,0.031039440181525296
2021-07-30,0.0,118.0,156688.0,0.0,-0.027933709814895527,1.0,1.0,3785.0,red,0.008175572497928392,0.0
2021-07-31,0.0,118.0,156688.0,0.0,0.0,0.0,1.0,3785.0,red,0.008175572497928392,0.0
2021-08-01,0.0,118.0,156688.0,0.0,0.0,0.0,1.0,3785.0,red,0.008175572497928392,0.0
2021-08-02,586.0,148.0,157274.0,0.0018705609251046112,0.03653829007037673,-1.0,1.0,3784.0,red,0.01025826570155794,0.04061718716968211
2021-08-03,0.0,148.0,157274.0,0.0,-0.03653829007037673,0.0,1.0,3784.0,red,0.01025826570155794,0.0
2021-08-04,475.0,216.0,157749.0,0.004239938096903785,0.029617214647489676,4.0,1.0,3788.0,red,0.014976495222775367,0.03293442236489953
2021-08-05,202.0,180.0,157951.0,-0.0022446731101255332,-0.01702210441845196,1.0,1.0,3789.0,red,0.012482169567499759,0.014007768070194174
2021-08-06,178.0,206.0,158129.0,0.0016211528017573296,-0.0014964487400836888,2.0,1.0,3791.0,red,0.014286932935333597,0.012345019720822234
2021-08-07,0.0,206.0,158129.0,0.0,-0.011098661488954026,0.0,1.0,3791.0,red,0.014286932935333597,0.0
2021-08-08,0.0,206.0,158129.0,0.0,0.0,0.0,1.0,3791.0,red,0.014286932935333597,0.0
2021-08-09,519.0,196.0,158648.0,-0.0006235203083682037,0.03236070400430977,2.0,1.0,3793.0,red,0.013598306039590497,0.03600775935993606
2021-08-10,229.0,229.0,158877.0,0.0020576170176150725,-0.018082088942677908,0.0,1.0,3793.0,red,0.015890341378657122,0.015890341378657122
2021-08-11,193.0,189.0,159070.0,-0.002494081233472815,-0.0022446731101255332,1.0,1.0,3794.0,red,0.013116501600004998,0.01339409951746542
2021-08-12,364.0,212.0,159434.0,0.0014340967092468684,0.010662197273096283,0.0,1.0,3794.0,red,0.014716407197433792,0.02526779348993349
2021-08-13,388.0,242.0,159822.0,0.0018705609251046112,0.0014964487400836888,4.0,1.0,3798.0,red,0.016803490126560832,0.026941132930188443
2021-08-14,0.0,242.0,159822.0,0.0,-0.024192587964686305,0.0,1.0,3798.0,red,0.016803490126560832,0.0
2021-08-15,0.0,242.0,159822.0,0.0,0.0,0.0,1.0,3798.0,red,0.016803490126560832,0.0
2021-08-16,544.0,245.0,160366.0,0.0001870560925104611,0.03391950477523028,0.0,1.0,3798.0,green,0.01701822617292046,0.037787408318647873
2021-08-17,310.0,257.0,160676.0,0.0007482243700418444,-0.014590375215815967,3.0,1.0,3801.0,green,0.01785565405886113,0.021537948475669064
2021-08-18,364.0,281.0,161040.0,0.0014964487400836888,0.0033670096651882996,1.0,1.0,3802.0,green,0.019528060293754843,0.025296135042443997
2021-08-19,823.0,347.0,161863.0,0.004115234035230145,0.028619582154100553,3.0,2.0,3805.0,green,0.024128572610662882,0.057227133310016005
2021-08-20,416.0,351.0,162279.0,0.0002494081233472815,-0.025377276550585894,1.0,1.0,3806.0,green,0.02441379080093927,0.02893486317148358
2021-08-21,0.0,351.0,162279.0,0.0,-0.025938444828117274,0.0,1.0,3806.0,green,0.02441379080093927,0.0
2021-08-22,0.0,351.0,162279.0,0.0,0.0,0.0,1.0,3806.0,green,0.02441379080093927,0.0
2021-08-23,739.0,379.0,163018.0,0.0017458568634309704,0.04607815078841026,1.0,1.0,3807.0,green,0.026374905008587503,0.0514275852278263
2021-08-24,304.0,378.0,163322.0,-6.235203083682038e-05,-0.027123133414016863,2.0,1.0,3809.0,green,0.026310917081632055,0.02116010262649774
2021-08-25,722.0,429.0,164044.0,0.003179953572677839,0.026063148889790912,4.0,2.0,3813.0,green,0.029875900107246823,0.05028065239494686
2021-08-26,403.0,369.0,164447.0,-0.0037411218502092225,-0.019890297836945698,0.0,1.0,3813.0,green,0.02570466661604682,0.028073118282566038
2021-08-27,282.0,350.0,164729.0,-0.001184688585899587,-0.007544595731255266,3.0,1.0,3816.0,green,0.024385961489689616,0.019648117543121346
2021-08-28,0.0,350.0,164729.0,0.0,-0.017583272695983344,0.0,1.0,3816.0,green,0.024385961489689616,0.0
2021-08-29,0.0,350.0,164729.0,0.0,0.0,0.0,1.0,3816.0,green,0.024385961489689616,0.0
2021-08-30,747.0,351.0,165476.0,6.235203083682038e-05,0.04657696703510482,4.0,2.0,3820.0,green,0.024468438850861727,0.05207385704157753
2021-08-31,285.0,348.0,165761.0,-0.0001870560925104611,-0.028806638246611012,2.0,2.0,3822.0,green,0.024264161415242076,0.019871511503862044
2021-09-01,231.0,278.0,165992.0,-0.004364642158577426,-0.0033670096651882996,0.0,1.0,3822.0,green,0.019386561765376578,0.016108977582021546
2021-09-02,721.0,324.0,166713.0,0.002868193418493737,0.03055249511004198,12.0,3.0,3834.0,green,0.02260596546310832,0.0503052503052503
2021-09-03,0.0,283.0,166713.0,-0.0025564332643096353,-0.04495581423334749,4.0,3.0,3838.0,green,0.019745389137663737,0.0
2021-09-04,0.0,283.0,166713.0,0.0,0.0,0.0,3.0,3838.0,green,0.019745389137663737,0.0
2021-09-05,0.0,283.0,166713.0,0.0,0.0,0.0,3.0,3838.0,green,0.019745389137663737,0.0
2021-09-06,0.0,177.0,166713.0,-0.006609315268702959,0.0,0.0,3.0,3838.0,green,0.012349589672673078,0.0
2021-09-07,1252.0,315.0,167965.0,0.008604580255481211,0.0780647426076991,2.0,3.0,3840.0,green,0.02199732959402008,0.08743065603718457
2021-09-08,156.0,304.0,168121.0,-0.0006858723392050241,-0.06833782579715512,4.0,3.0,3844.0,green,0.021231541130523692,0.010895132948558211
2021-09-09,102.0,216.0,168223.0,-0.005486978713640193,-0.0033670096651882996,1.0,2.0,3845.0,green,0.01508665396873291,0.007124253263012763
2021-09-10,326.0,262.0,168549.0,0.002868193418493737,0.013966854907447764,4.0,2.0,3849.0,green,0.0183037713453761,0.02277492159768171
2021-09-11,0.0,262.0,168549.0,0.0,-0.02032676205280344,0.0,2.0,3849.0,green,0.0183037713453761,0.0
2021-09-12,0.0,262.0,168549.0,0.0,0.0,0.0,2.0,3849.0,green,0.0183037713453761,0.0
2021-09-13,833.0,381.0,169382.0,0.007419891669581624,0.05193924168707136,3.0,2.0,3852.0,green,0.026632871114379442,0.05822882319758026
2021-09-14,183.0,229.0,169565.0,-0.009477508687196696,-0.04052882004393324,7.0,3.0,3859.0,green,0.016009810028572966,0.012793865656021192
2021-09-15,419.0,266.0,169984.0,0.0023070251409623536,0.014715079277489608,6.0,3.0,3865.0,green,0.01860207504049098,0.029301764819420005
2021-09-16,348.0,301.0,170332.0,0.002182321079288713,-0.004426994189414246,6.0,4.0,3871.0,green,0.021054928881906333,0.02434257558439669
2021-09-17,371.0,308.0,170703.0,0.0004364642158577426,0.0014340967092468684,2.0,3.0,3873.0,green,0.021550201123549124,0.025958196807911442
2021-09-18,0.0,308.0,170703.0,0.0,-0.023132603440460357,0.0,3.0,3873.0,green,0.021550201123549124,0.0
2021-09-19,0.0,308.0,170703.0,0.0,0.0,0.0,3.0,3873.0,green,0.021550201123549124,0.0
2021-09-20,653.0,282.0,171356.0,-0.0016211528017573296,0.0407158761364437,4.0,4.0,3877.0,green,0.019740102648533774,0.045710237693236004
2021-09-21,373.0,309.0,171729.0,0.0016835048325941498,-0.017458568634309703,5.0,3.0,3882.0,green,0.021635837348916737,0.026117046379113086
2021-09-22,403.0,307.0,172132.0,-0.00012470406167364075,0.0018705609251046112,4.0,3.0,3886.0,green,0.021501927118972895,0.028225656771811325
2021-09-23,373.0,310.0,172505.0,0.0001870560925104611,-0.0018705609251046112,3.0,3.0,3889.0,green,0.021717762958323613,0.026131372849853896
2021-09-24,387.0,313.0,172892.0,0.0001870560925104611,0.0008729284317154852,3.0,3.0,3892.0,green,0.021933927721751657,0.02711958475500924
2021-09-25,0.0,313.0,172892.0,0.0,-0.024130235933849484,0.0,3.0,3892.0,green,0.021933927721751657,0.0
2021-09-26,0.0,313.0,172892.0,0.0,0.0,0.0,3.0,3892.0,green,0.021933927721751657,0.0
2021-09-27,559.0,299.0,173451.0,-0.0008729284317154852,0.034854785237782585,9.0,3.0,3901.0,green,0.020961200747312374,0.03918833183193183
2021-09-28,420.0,306.0,173871.0,0.0004364642158577426,-0.008666932286318032,0.0,3.0,3901.0,green,0.021458249329429708,0.029452499079609402
2021-09-29,270.0,287.0,174141.0,-0.001184688585899587,-0.009352804625523055,10.0,4.0,3911.0,green,0.020129826862447353,0.018937467780002736
2021-09-30,337.0,282.0,174478.0,-0.00031176015418410186,0.004177586066066965,4.0,4.0,3915.0,green,0.019783864785001305,0.02364241997356539
2021-10-01,382.0,281.0,174860.0,-6.235203083682038e-05,0.002805841387656917,1.0,3.0,3916.0,green,0.01971900764971183,0.02680662249889651
2021-10-02,0.0,281.0,174860.0,0.0,-0.02381847577966538,0.0,3.0,3916.0,green,0.01971900764971183,0.0
2021-10-03,0.0,281.0,174860.0,0.0,0.0,0.0,3.0,3916.0,green,0.01971900764971183,0.0
2021-10-04,626.0,291.0,175486.0,0.0006235203083682037,0.03903237130384955,3.0,3.0,3919.0,green,0.020429769333161096,0.04394857595381047
2021-10-05,318.0,276.0,175804.0,-0.0009352804625523056,-0.019204425497740676,4.0,3.0,3923.0,green,0.019381069750784723,0.022330362973730224
2021-10-06,398.0,294.0,176202.0,0.0011223365550627666,0.00498816246694563,4.0,2.0,3927.0,green,0.020650882087677746,0.027955956023454905
2021-10-07,295.0,288.0,176497.0,-0.0003741121850209222,-0.006422259176192498,6.0,3.0,3933.0,green,0.020233713441438504,0.02072550508758458
2021-10-08,256.0,270.0,176753.0,-0.0011223365550627666,-0.0024317292026359945,3.0,3.0,3936.0,green,0.018972558653313733,0.01798879635277154
2021-10-09,0.0,270.0,176753.0,0.0,-0.015962119894226016,0.0,3.0,3936.0,green,0.018972558653313733,0.0
2021-10-10,0.0,270.0,176753.0,0.0,0.0,0.0,3.0,3936.0,green,0.018972558653313733,0.0
2021-10-11,0.0,181.0,176753.0,-0.005549330744477013,0.0,0.0,2.0,3936.0,green,0.012718641171295501,0.0
2021-10-12,898.0,264.0,177651.0,0.0051752185594560905,0.055992123691464696,14.0,4.0,3950.0,green,0.01856284225240403,0.06314178917673795
2021-10-13,338.0,255.0,177989.0,-0.0005611682775313833,-0.034917137268619405,5.0,4.0,3955.0,green,0.017934343423687257,0.023771796381201152
2021-10-14,451.0,278.0,178440.0,0.0014340967092468684,0.007045779484560703,7.0,4.0,3962.0,green,0.01955825087326183,0.03172939260374491
2021-10-15,283.0,281.0,178723.0,0.0001870560925104611,-0.010475141180585823,4.0,4.0,3966.0,green,0.019773303647576398,0.019914038904854523
